dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2015-03-01,6,74,3,5,2,9,2,4,496,421,3612,18,5
2015-04-01,9,96,6,7,3,23,10,4,40,24,172,16,11
2015-05-01,12,300,6,9,4,25,13,19,49,59,335,10,9
2015-06-01,6,124,2,6,2,10,1,8,30,23,145,9,6
2015-07-01,9,78,4,7,2,9,1,7,24,31,167,11,6
2015-08-01,8,100,5,8,3,10,1,6,16,11,118,15,6
2015-09-01,4,54,2,4,2,3,1,5,7,13,59,12,4
2015-10-01,7,82,6,6,4,7,3,5,21,21,106,7,14
2015-11-01,7,80,2,5,1,8,1,7,20,20,171,16,8
2015-12-01,11,94,8,7,3,11,0,7,19,15,96,14,8
2016-01-01,13,110,8,13,8,21,6,10,36,21,181,15,19
2016-02-01,8,200,5,8,3,16,6,17,27,38,202,17,9
2016-03-01,9,44,7,7,5,14,0,0,26,4,124,14,16
2016-04-01,15,192,10,11,7,34,12,30,65,63,309,7,12
2016-05-01,5,48,2,4,1,11,3,6,23,18,172,16,7
2016-06-01,9,118,5,7,2,10,7,11,20,38,161,17,12
2016-07-01,9,62,4,7,3,16,2,7,33,18,173,10,8
2016-08-01,9,103,5,8,4,12,16,11,32,57,390,15,8
2016-09-01,4,35,2,3,1,4,0,2,12,10,145,18,4
2016-10-01,11,66,7,8,4,13,1,12,22,28,183,20,16
2016-11-01,13,56,7,9,1,14,1,11,33,26,174,21,14
2016-12-01,7,26,3,6,1,7,1,4,22,15,186,13,8
2017-01-01,16,85,11,11,5,22,0,21,39,35,254,19,13
2017-02-01,20,66,12,14,9,25,5,19,40,40,205,14,14
2017-03-01,13,62,7,9,3,21,5,16,40,37,190,13,11
2017-04-01,10,40,5,6,2,7,2,5,19,19,149,15,9
2017-05-01,9,74,4,7,3,11,8,6,21,35,205,21,18
2017-06-01,12,86,8,8,4,12,1,12,26,23,113,7,9
2017-07-01,14,66,12,8,5,20,3,13,31,24,167,13,17
2017-08-01,7,25,3,5,2,7,0,6,14,12,39,14,11
2017-09-01,13,45,6,12,5,11,2,13,25,23,169,13,9
2017-10-01,12,38,8,7,4,17,2,7,30,10,124,12,21
2017-11-01,10,39,4,6,2,10,0,9,18,15,56,13,10
2017-12-01,17,60,11,10,5,12,4,14,30,43,221,17,11
2018-01-01,11,55,5,10,4,12,1,10,22,18,133,22,16
2018-02-01,8,30,4,7,3,12,4,6,19,15,94,19,14
2018-03-01,14,58,9,12,6,15,6,11,21,26,124,12,12
2018-04-01,8,33,3,8,3,10,1,4,23,13,92,5,11
2018-05-01,15,28,10,11,5,14,1,8,26,11,52,11,14
2018-06-01,10,60,7,7,2,15,1,13,24,22,69,11,9
2018-07-01,6,38,2,4,1,8,8,9,17,34,135,29,13
2018-08-01,12,36,8,8,4,12,1,7,26,16,60,20,19
2018-09-01,17,45,10,12,7,15,1,7,22,17,112,18,16
2018-10-01,18,64,11,8,2,18,8,17,33,60,348,29,10
2018-11-01,8,45,4,3,0,4,3,4,14,20,126,15,7
2018-12-01,12,61,8,7,3,10,3,9,23,26,267,15,14
2019-01-01,12,29,8,4,1,14,5,9,24,25,192,19,21
2019-02-01,11,35,7,7,2,11,0,9,17,12,57,15,13
2019-03-01,18,74,12,10,6,21,4,18,34,37,169,11,12
2019-04-01,14,83,9,8,5,12,0,12,26,26,184,6,16
2019-05-01,11,772,3,7,1,20,11,17,40,94,709,19,10
2019-06-01,9,383,5,6,2,16,2,11,40,33,277,13,9
2019-07-01,16,78,7,7,2,20,1,22,37,37,331,10,5
2019-08-01,7,21,2,5,1,13,1,6,24,13,120,14,9
2019-09-01,17,32,10,8,4,17,4,16,35,35,223,10,14
2019-10-01,8,16,2,5,1,12,2,9,32,28,240,11,8
2019-11-01,9,31,3,5,2,16,4,10,30,25,236,13,12
2019-12-01,12,26,5,4,1,21,1,16,37,29,241,8,16
2020-01-01,10,16,6,5,2,21,8,12,37,34,307,24,22
2020-02-01,13,24,8,5,1,20,6,15,41,37,207,16,8
2020-03-01,11,28,8,7,3,9,5,10,38,44,275,8,14
2020-04-01,12,40,9,6,3,13,5,8,30,32,90,12,14
2020-05-01,10,21,5,7,1,16,6,7,32,27,122,12,18
2020-06-01,16,43,9,8,3,29,7,19,49,40,176,12,25
2020-07-01,21,64,13,10,4,32,8,24,47,47,234,11,22
2020-08-01,8,35,7,2,0,31,9,6,46,21,74,14,24
